date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:41	54229/54229	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-d3d5%22	https://themewagon.github.io/restoran/index.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/index-2.html	(from https://themewagon.github.io/restoran/)
19:59:41	17851/17851	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-45bb%22	https://themewagon.github.io/restoran/about.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/about.html	(from https://themewagon.github.io/restoran/)
19:59:42	14744/14744	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-3998%22	https://themewagon.github.io/restoran/service.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/service.html	(from https://themewagon.github.io/restoran/)
19:59:42	35291/35291	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-89db%22	https://themewagon.github.io/restoran/menu.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/menu.html	(from https://themewagon.github.io/restoran/)
19:59:42	14584/14584	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-38f8%22	https://themewagon.github.io/restoran/booking.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/booking.html	(from https://themewagon.github.io/restoran/)
19:59:43	18503/18503	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-4847%22	https://themewagon.github.io/restoran/team.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/team.html	(from https://themewagon.github.io/restoran/)
19:59:43	13525/13525	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-34d5%22	https://themewagon.github.io/restoran/testimonial.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/testimonial.html	(from https://themewagon.github.io/restoran/)
19:59:44	14419/14419	---M-Z	200	added ('OK')	text/html	etag:W/%22639aefe6-3853%22	https://themewagon.github.io/restoran/contact.html	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/contact.html	(from https://themewagon.github.io/restoran/)
19:59:45	405088/405088	---M--	200	added ('OK')	image/png	etag:%22639aefe6-62e60%22	https://themewagon.github.io/restoran/img/hero.png	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/hero.png	(from https://themewagon.github.io/restoran/)
19:59:45	47779/47779	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-baa3%22	https://themewagon.github.io/restoran/img/about-1.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/about-1.jpg	(from https://themewagon.github.io/restoran/)
19:59:46	47204/47204	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-b864%22	https://themewagon.github.io/restoran/img/about-2.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/about-2.jpg	(from https://themewagon.github.io/restoran/)
19:59:46	37856/37856	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-93e0%22	https://themewagon.github.io/restoran/img/about-3.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/about-3.jpg	(from https://themewagon.github.io/restoran/)
19:59:46	64116/64116	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-fa74%22	https://themewagon.github.io/restoran/img/about-4.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/about-4.jpg	(from https://themewagon.github.io/restoran/)
19:59:46	3580/3580	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-dfc%22	https://themewagon.github.io/restoran/img/menu-1.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-1.jpg	(from https://themewagon.github.io/restoran/)
19:59:47	3601/3601	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-e11%22	https://themewagon.github.io/restoran/img/menu-2.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-2.jpg	(from https://themewagon.github.io/restoran/)
19:59:47	4081/4081	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-ff1%22	https://themewagon.github.io/restoran/img/menu-3.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-3.jpg	(from https://themewagon.github.io/restoran/)
19:59:47	3645/3645	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-e3d%22	https://themewagon.github.io/restoran/img/menu-4.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-4.jpg	(from https://themewagon.github.io/restoran/)
19:59:47	3626/3626	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-e2a%22	https://themewagon.github.io/restoran/img/menu-5.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-5.jpg	(from https://themewagon.github.io/restoran/)
19:59:47	3470/3470	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-d8e%22	https://themewagon.github.io/restoran/img/menu-6.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-6.jpg	(from https://themewagon.github.io/restoran/)
19:59:48	3853/3853	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-f0d%22	https://themewagon.github.io/restoran/img/menu-7.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-7.jpg	(from https://themewagon.github.io/restoran/)
19:59:48	3303/3303	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-ce7%22	https://themewagon.github.io/restoran/img/menu-8.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/menu-8.jpg	(from https://themewagon.github.io/restoran/)
19:59:48	14477/14477	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-388d%22	https://themewagon.github.io/restoran/img/team-1.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/team-1.jpg	(from https://themewagon.github.io/restoran/)
19:59:48	18361/18361	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-47b9%22	https://themewagon.github.io/restoran/img/team-2.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/team-2.jpg	(from https://themewagon.github.io/restoran/)
19:59:48	28203/28203	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-6e2b%22	https://themewagon.github.io/restoran/img/team-3.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/team-3.jpg	(from https://themewagon.github.io/restoran/)
19:59:49	29483/29483	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-732b%22	https://themewagon.github.io/restoran/img/team-4.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/team-4.jpg	(from https://themewagon.github.io/restoran/)
19:59:49	3451/3451	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-d7b%22	https://themewagon.github.io/restoran/img/testimonial-1.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/testimonial-1.jpg	(from https://themewagon.github.io/restoran/)
19:59:49	3517/3517	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-dbd%22	https://themewagon.github.io/restoran/img/testimonial-2.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/testimonial-2.jpg	(from https://themewagon.github.io/restoran/)
19:59:49	3066/3066	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-bfa%22	https://themewagon.github.io/restoran/img/testimonial-3.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/testimonial-3.jpg	(from https://themewagon.github.io/restoran/)
19:59:50	3268/3268	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-cc4%22	https://themewagon.github.io/restoran/img/testimonial-4.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/testimonial-4.jpg	(from https://themewagon.github.io/restoran/)
19:59:50	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	C:/My%20Web%20Sites/sell3/code.jquery.com/jquery-3.4.1.min.js	(from https://themewagon.github.io/restoran/)
19:59:51	79665/79665	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213731-2JYXAt9UqpcPHzAIfI0LH2lnx4Q%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/sell3/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from https://themewagon.github.io/restoran/)
19:59:51	8156/8156	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-1fdc%22	https://themewagon.github.io/restoran/lib/wow/wow.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/wow/wow.min.js	(from https://themewagon.github.io/restoran/)
19:59:51	2302/2302	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-8fe%22	https://themewagon.github.io/restoran/lib/easing/easing.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/easing/easing.min.js	(from https://themewagon.github.io/restoran/)
19:59:51	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-2344%22	https://themewagon.github.io/restoran/lib/waypoints/waypoints.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/waypoints/waypoints.min.js	(from https://themewagon.github.io/restoran/)
19:59:51	2406/2406	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-966%22	https://themewagon.github.io/restoran/lib/counterup/counterup.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/counterup/counterup.min.js	(from https://themewagon.github.io/restoran/)
19:59:52	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-a70e%22	https://themewagon.github.io/restoran/lib/owlcarousel/owl.carousel.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/owlcarousel/owl.carousel.min.js	(from https://themewagon.github.io/restoran/)
19:59:52	326657/326657	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-4fc01%22	https://themewagon.github.io/restoran/lib/tempusdominus/js/moment.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/tempusdominus/js/moment.min.js	(from https://themewagon.github.io/restoran/)
19:59:52	32832/32832	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-8040%22	https://themewagon.github.io/restoran/lib/tempusdominus/js/moment-timezone.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/tempusdominus/js/moment-timezone.min.js	(from https://themewagon.github.io/restoran/)
19:59:52	56879/56879	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-de2f%22	https://themewagon.github.io/restoran/lib/tempusdominus/js/tempusdominus-bootstrap-4.min.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/tempusdominus/js/tempusdominus-bootstrap-4.min.js	(from https://themewagon.github.io/restoran/)
19:59:52	3017/3017	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aefe6-bc9%22	https://themewagon.github.io/restoran/js/main.js	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/js/main.js	(from https://themewagon.github.io/restoran/)
19:59:53	85120/85120	---M--	200	added ('OK')	font/woff2	etag:W/%2214c80-7RZ9M14uDLAKgvLXNn8Fy01lV88%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff2?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/sell3/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
19:59:53	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/sell3/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
19:59:54	4976/4976	---M--	200	added ('OK')	image/png	etag:%22639aefe6-1370%22	https://themewagon.github.io/restoran/lib/owlcarousel/assets/owl.video.play.png	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/lib/owlcarousel/assets/owl.video.play.png	(from https://themewagon.github.io/restoran/lib/owlcarousel/assets/owl.carousel.min.css)
19:59:55	359828/359828	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-57d94%22	https://themewagon.github.io/restoran/img/bg-hero.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/bg-hero.jpg	(from https://themewagon.github.io/restoran/css/style.css)
19:59:55	63954/63954	---M--	200	added ('OK')	image/jpeg	etag:%22639aefe6-f9d2%22	https://themewagon.github.io/restoran/img/video.jpg	C:/My%20Web%20Sites/sell3/themewagon.github.io/restoran/img/video.jpg	(from https://themewagon.github.io/restoran/css/style.css)
19:59:55	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
